,card name,img url,edition - rarity,mana cost,converted mana cost,type,abilities,average price,market price,foil price
1582,Furnace Whelp,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=288936&type=card,Magic 2013 (Uncommon),"['2', 'Red', 'Red']",4,Creature — Dragon (2/2),"Flying (This creature can't be blocked except by creatures with flying or reach.)
: Furnace Whelp gets +1/+0 until end of turn.","AVERAGE
$0.72","MARKET
$0.83","FOIL
$2.29"
1583,Gem of Becoming,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=275727&type=card,Magic 2013 (Uncommon),['3'],3,Artifact,", , Sacrifice Gem of Becoming: Search your library for an Island card, a Swamp card, and a Mountain card. Reveal those cards, put them into your hand, then shuffle.","AVERAGE
$0.29","MARKET
$0.20",None
1584,Giant Scorpion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260986&type=card,Magic 2013 (Common),"['2', 'Black']",3,Creature — Scorpion (1/3),Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),"AVERAGE
$0.19","MARKET
$0.06","FOIL
$0.25"
1585,Gilded Lotus,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249742&type=card,Magic 2013 (Rare),['5'],5,Artifact,: Add three mana of any one color.,"AVERAGE
$5.03","MARKET
$4.95","FOIL
$8.99"
1586,Goblin Battle Jester,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=278070&type=card,Magic 2013 (Common),"['3', 'Red']",4,Creature — Goblin (2/2),"Whenever you cast a red spell, target creature can't block this turn.","AVERAGE
$0.20","MARKET
$0.11","FOIL
$0.29"
1587,Griffin Protector,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259673&type=card,Magic 2013 (Common),"['3', 'White']",4,Creature — Griffin (2/3),"Flying
Whenever another creature enters the battlefield under your control, Griffin Protector gets +1/+1 until end of turn.","AVERAGE
$0.20","MARKET
$0.11","FOIL
$0.25"
1588,Ground Seal,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=289156&type=card,Magic 2013 (Rare),"['1', 'Green']",2,Enchantment,"When Ground Seal enters the battlefield, draw a card.
Cards in graveyards can't be the targets of spells or abilities.","AVERAGE
$0.46","MARKET
$0.30","FOIL
$1.15"
1589,Guardian Lions,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279701&type=card,Magic 2013 (Common),"['4', 'White']",5,Creature — Cat (1/6),Vigilance (Attacking doesn't cause this creature to tap.),"AVERAGE
$0.20","MARKET
$0.07","FOIL
$0.34"
1590,Guardians of Akrasa,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279861&type=card,Magic 2013 (Common),"['2', 'White']",3,Creature — Human Soldier (0/4),"Defender (This creature can't attack.)
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)","AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.29"
1591,Hamletback Goliath,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279708&type=card,Magic 2013 (Rare),"['6', 'Red']",7,Creature — Giant Warrior (6/6),"Whenever another creature enters the battlefield, you may put X +1/+1 counters on Hamletback Goliath, where X is that creature's power.","AVERAGE
$0.35","MARKET
$0.18","FOIL
$0.74"
1592,Harbor Bandit,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259660&type=card,Magic 2013 (Uncommon),"['2', 'Black']",3,Creature — Human Rogue (2/2),"Harbor Bandit gets +1/+1 as long as you control an Island.
: Harbor Bandit can't be blocked this turn.","AVERAGE
$0.25","MARKET
$0.09","FOIL
$0.38"
1593,Healer of the Pride,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=276206&type=card,Magic 2013 (Uncommon),"['3', 'White']",4,Creature — Cat Cleric (2/3),"Whenever another creature enters the battlefield under your control, you gain 2 life.","AVERAGE
$0.41","MARKET
$0.36","FOIL
$1.44"
1594,Hellion Crucible,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253729&type=card,Magic 2013 (Rare),"['3', 'White']",0,Land,": Add .
, : Put a pressure counter on Hellion Crucible.
, , Remove two pressure counters from Hellion Crucible and sacrifice it: Create a 4/4 red Hellion creature token with haste. (It can attack and as soon as it comes under your control.)","AVERAGE
$0.41","MARKET
$0.20","FOIL
$0.82"
1595,Hydrosurge,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270378&type=card,Magic 2013 (Common),['Blue'],1,Instant,Target creature gets -5/-0 until end of turn.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.26"
1596,Index,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=289098&type=card,Magic 2013 (Common),['Blue'],1,Sorcery,"Look at the top five cards of your library, then put them back in any order.","AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.26"
1597,Intrepid Hero,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=280320&type=card,Magic 2013 (Rare),"['2', 'White']",3,Creature — Human Soldier (1/1),: Destroy target creature with power 4 or greater.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.38"
1598,Jace's Phantasm,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249672&type=card,Magic 2013 (Uncommon),['Blue'],1,Creature — Illusion (1/1),"Flying
Jace's Phantasm gets +4/+4 as long as an opponent has ten or more cards in their graveyard.","AVERAGE
$6.75","MARKET
$7.03","FOIL
$2.10"
1599,Jayemdae Tome,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=275705&type=card,Magic 2013 (Uncommon),['4'],4,Artifact,", : Draw a card.","AVERAGE
$0.24","MARKET
$0.11","FOIL
$0.33"
1600,Kitesail,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=278075&type=card,Magic 2013 (Uncommon),['2'],2,Artifact — Equipment,"Equipped creature gets +1/+0 and has flying.
Equip (: Attach to target creature you control. Equip only as a sorcery.)","AVERAGE
$0.25","MARKET
$0.17","FOIL
$0.50"
1601,Knight of Glory,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=265731&type=card,Magic 2013 (Uncommon),"['1', 'White']",2,Creature — Human Knight (2/1),"Protection from black (This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)","AVERAGE
$0.30","MARKET
$0.19","FOIL
$1.71"
1602,Knight of Infamy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=265735&type=card,Magic 2013 (Uncommon),"['1', 'Black']",2,Creature — Human Knight (2/1),"Protection from white (This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)","AVERAGE
$0.25","MARKET
$0.09","FOIL
$1.32"
1603,Kraken Hatchling,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279699&type=card,Magic 2013 (Common),['Blue'],1,Creature — Kraken (0/4),,"AVERAGE
$0.25","MARKET
$0.07","FOIL
$0.33"
1604,"Krenko, Mob Boss",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253712&type=card,Magic 2013 (Rare),"['2', 'Red', 'Red']",4,Legendary Creature — Goblin Warrior (3/3),": Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.","AVERAGE
$5.28","MARKET
$5.69","FOIL
$8.29"
1605,Krenko's Command,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259213&type=card,Magic 2013 (Common),"['1', 'Red']",2,Sorcery,Create two 1/1 red Goblin creature tokens.,"AVERAGE
$0.35","MARKET
$0.31","FOIL
$7.29"
1606,Liliana of the Dark Realms,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259695&type=card,Magic 2013 (Mythic Rare),"['2', 'Black', 'Black']",4,Legendary Planeswalker — Liliana (3),"+1: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.
−3: Target creature gets +X/+X or -X/-X until end of turn, where X is the number of Swamps you control.
−6: You get an emblem with ""Swamps you control have ‘: Add .'""","AVERAGE
$0.35","MARKET
$0.31","FOIL
$7.29"
1607,Liliana's Shade,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260992&type=card,Magic 2013 (Common),"['2', 'Black', 'Black']",4,Creature — Shade (1/1),"When Liliana's Shade enters the battlefield, you may search your library for a Swamp card, reveal it, put it into your hand, then shuffle.
: Liliana's Shade gets +1/+1 until end of turn.","AVERAGE
$20.99","MARKET
$21.02","FOIL
$53.99"
1608,Magmaquake,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=276205&type=card,Magic 2013 (Rare),"['Variable Colorless', 'Red', 'Red']",2,Instant,Magmaquake deals X damage to each creature without flying and each planeswalker.,"AVERAGE
$0.35","MARKET
$0.24","FOIL
$0.80"
1609,Mark of Mutiny,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=282537&type=card,Magic 2013 (Uncommon),"['2', 'Red']",3,Sorcery,Gain control of target creature until end of turn. Put a +1/+1 counter on it and untap it. That creature gains haste until end of turn. (It can attack and this turn.),"AVERAGE
$0.35","MARKET
$0.24","FOIL
$0.80"
1610,Mark of the Vampire,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253723&type=card,Magic 2013 (Common),"['3', 'Black']",4,Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2 and has lifelink.","AVERAGE
$0.25","MARKET
$0.12","FOIL
$0.40"
1611,Master of the Pearl Trident,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279901&type=card,Magic 2013 (Rare),"['Blue', 'Blue']",2,Creature — Merfolk (2/2),Other Merfolk creatures you control get +1/+1 and have islandwalk. (They can't be blocked as long as defending player controls an Island.),"AVERAGE
$3.80","MARKET
$3.40","FOIL
$21.92"
1612,Merfolk of the Pearl Trident,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=278211&type=card,Magic 2013 (Common),['Blue'],1,Creature — Merfolk (1/1),,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.29"
1613,Mind Sculpt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=266487&type=card,Magic 2013 (Common),"['1', 'Blue']",2,Sorcery,Target opponent mills seven cards.,"AVERAGE
$0.16","MARKET
$0.01","FOIL
$0.25"
1614,Mindclaw Shaman,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249715&type=card,Magic 2013 (Uncommon),"['4', 'Red']",5,Creature — Viashino Shaman (2/2),"When Mindclaw Shaman enters the battlefield, target opponent reveals their hand. You may cast an instant or sorcery spell from among those cards without paying its mana cost.","AVERAGE
$0.32","MARKET
$0.24","FOIL
$1.46"
1615,Mogg Flunkies,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249706&type=card,Magic 2013 (Common),"['1', 'Red']",2,Creature — Goblin (3/3),Mogg Flunkies can't attack or block alone.,"AVERAGE
$0.19","MARKET
$0.05","FOIL
$0.27"
1616,Murder,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259677&type=card,Magic 2013 (Common),"['1', 'Black', 'Black']",3,Instant,Destroy target creature.,"AVERAGE
$2.51","MARKET
$2.61","FOIL
$0.39"
1617,Mutilate,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=265134&type=card,Magic 2013 (Rare),"['2', 'Black', 'Black']",4,Sorcery,All creatures get -1/-1 until end of turn for each Swamp you control.,"AVERAGE
$1.60","MARKET
$1.94","FOIL
$3.28"
1618,Mwonvuli Beast Tracker,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249699&type=card,Magic 2013 (Uncommon),"['1', 'Green', 'Green']",3,Creature — Human Scout (2/1),"When Mwonvuli Beast Tracker enters the battlefield, search your library for a creature card with deathtouch, hexproof, reach, or trample and reveal it. Shuffle and put that card on top.","AVERAGE
$0.36","MARKET
$0.30","FOIL
$0.48"
1619,"Nefarox, Overlord of Grixis",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259679&type=card,Magic 2013 (Rare),"['4', 'Black', 'Black']",6,Legendary Creature — Demon (5/5),"Flying
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
Whenever Nefarox, Overlord of Grixis attacks alone, defending player sacrifices a creature.","AVERAGE
$0.20","MARKET
$0.06","FOIL
$0.32"
1620,"Nicol Bolas, Planeswalker",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260991&type=card,Magic 2013 (Mythic Rare),"['4', 'Blue', 'Black', 'Black', 'Red']",8,Legendary Planeswalker — Bolas (5),"+3: Destroy target noncreature permanent.
−2: Gain control of target creature.
−9: Nicol Bolas, Planeswalker deals 7 damage to target player or planeswalker. That player or that planeswalker's controller discards seven cards, then sacrifices seven permanents.","AVERAGE
$0.25","MARKET
$0.09","FOIL
$0.55"
1621,"Odric, Master Tactician",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259670&type=card,Magic 2013 (Rare),"['2', 'White', 'White']",4,Legendary Creature — Human Soldier (3/4),"First strike (This creature deals combat damage before creatures without first strike.)
Whenever Odric, Master Tactician and at least three other creatures attack, you choose which creatures block this combat and how those creatures block.","AVERAGE
$0.69","MARKET
$0.41","FOIL
$1.00"
1622,Omniscience,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=288937&type=card,Magic 2013 (Mythic Rare),"['7', 'Blue', 'Blue', 'Blue']",10,Enchantment,You may cast spells from your hand without paying their mana costs.,"AVERAGE
$25.95","MARKET
$21.13","FOIL
$46.89"
1623,Phyrexian Hulk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279990&type=card,Magic 2013 (Uncommon),['6'],6,Artifact Creature — Phyrexian Golem (5/4),,"AVERAGE
$0.23","MARKET
$0.10","FOIL
$0.49"
1624,Pillarfield Ox,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279700&type=card,Magic 2013 (Common),"['3', 'White']",4,Creature — Ox (2/4),,"AVERAGE
$0.20","MARKET
$0.02","FOIL
$0.26"
1625,Predatory Rampage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249714&type=card,Magic 2013 (Rare),"['3', 'Green', 'Green']",5,Sorcery,Creatures you control get +3/+3 until end of turn. Each creature your opponents control blocks this turn if able.,"AVERAGE
$0.16","MARKET
$0.02","FOIL
$0.25"
1626,Prey Upon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=271366&type=card,Magic 2013 (Common),['Green'],1,Sorcery,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),"AVERAGE
$0.35","MARKET
$0.27","FOIL
$0.66"
1627,Primal Clay,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=268530&type=card,Magic 2013 (Uncommon),['4'],4,Artifact Creature — Shapeshifter (*/*),"As Primal Clay enters the battlefield, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition to its other types. (A creature with defender can't attack.)","AVERAGE
$0.20","MARKET
$0.08",None
1628,Primal Huntbeast,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=249677&type=card,Magic 2013 (Common),"['3', 'Green']",4,Creature — Beast (3/3),Hexproof (This creature can't be the target of spells or abilities your opponents control.),"AVERAGE
$0.20","MARKET
$0.08","FOIL
$0.29"
1629,Prized Elephant,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253719&type=card,Magic 2013 (Uncommon),"['3', 'White']",4,Creature — Elephant (3/3),"Prized Elephant gets +1/+1 as long as you control a Forest.
: Prized Elephant gains trample until end of turn. (It can deal excess combat damage to the player or planeswalker it's attacking.)","AVERAGE
$19.77","MARKET
$18.97","FOIL
$52.78"
1630,Public Execution,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253738&type=card,Magic 2013 (Uncommon),"['5', 'Black']",6,Instant,Destroy target creature an opponent controls. Each other creature that player controls gets -2/-0 until end of turn.,"AVERAGE
$0.25","MARKET
$0.12","FOIL
$0.37"
1631,Quirion Dryad,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=288764&type=card,Magic 2013 (Rare),"['1', 'Green']",2,Creature — Dryad (1/1),"Whenever you cast a spell that's white, blue, black, or red, put a +1/+1 counter on Quirion Dryad.","AVERAGE
$0.25","MARKET
$0.06","FOIL
$0.35"
1632,Rain of Blades,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279986&type=card,Magic 2013 (Uncommon),['White'],1,Instant,Rain of Blades deals 1 damage to each attacking creature.,"AVERAGE
$0.24","MARKET
$0.09","FOIL
$0.46"
1633,Rancor,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253686&type=card,Magic 2013 (Uncommon),['Green'],1,Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+0 and has trample.
When Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand.","AVERAGE
$1.11","MARKET
$0.85","FOIL
$2.31"
1634,Ranger's Path,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=275699&type=card,Magic 2013 (Common),"['3', 'Green']",4,Sorcery,"Search your library for up to two Forest cards, put them onto the battlefield tapped, then shuffle.","AVERAGE
$0.26","MARKET
$0.21","FOIL
$2.09"
1635,Ravenous Rats,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=279715&type=card,Magic 2013 (Common),"['1', 'Black']",2,Creature — Rat (1/1),"When Ravenous Rats enters the battlefield, target opponent discards a card.","AVERAGE
$0.23","MARKET
$0.10","FOIL
$0.45"
1636,Reckless Brute,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=253715&type=card,Magic 2013 (Common),"['2', 'Red']",3,Creature — Ogre Warrior (3/1),"Haste (This creature can attack and as soon as it comes under your control.)
Reckless Brute attacks each combat if able.","AVERAGE
$0.23","MARKET
$0.10","FOIL
$0.45"
1637,Reliquary Tower,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=288876&type=card,Magic 2013 (Uncommon),"['Blue', 'Blue']",0,Land,"You have no maximum hand size.
: Add .","AVERAGE
$2.40","MARKET
$1.84","FOIL
$4.11"
