,Unnamed: 0_x,card name,mana cost,converted mana cost,type,abilities-1,abilities-2,flavour text-1,flavour text-2,power/toughness,rarity,expansion,card no,artist,img url,Unnamed: 0_y,avg price ($),market price ($),foil avg ($),foil price ($)
790,790,Identity Crisis,"['2', 'White', 'White', 'Black', 'Black']",6,Sorcery,Exile all cards from target player's hand and graveyard., ,"""To join our ranks, one must be pure. To be pure, one must be blessed by etherium. To be blessed, one must forget oneself.""", , ,"Rarity:
Rare",Alara Reborn,81,Thomas M. Baxa,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=175109&type=card,3295.0,0.49,0.43,1.68,2.77
791,791,Igneous Pouncer,"['4', 'Black', 'Red']",6,Creature — Elemental,Haste, , , ,5 / 1,"Rarity:
Common",Alara Reborn,40,Chippy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=144276&type=card,3296.0,0.24,0.11,0.36,0.31
792,792,Illusory Demon,"['1', 'Blue', 'Black']",3,Creature — Demon Illusion,Flying, ,"In the Maelstrom, a trick of the light can feast on human flesh.", ,4 / 3,"Rarity:
Uncommon",Alara Reborn,21,Nils Hamm,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179596&type=card,3297.0,0.25,0.08,0.43,0.13
793,793,Intimidation Bolt,"['1', 'Red', 'White']",3,Instant,Intimidation Bolt deals 3 damage to target creature. Other creatures can't attack this turn., ,"For hours afterward, all they could see was the grisly silhouette of their master, screaming.", , ,"Rarity:
Uncommon",Alara Reborn,99,Michael Bruinsma,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179568&type=card,3298.0,0.65,0.56,2.36,4.9
794,794,"Jenara, Asura of War","['Green', 'White', 'Blue']",3,Legendary Creature — Angel,Flying, ,"Wounded soldiers looked up, grateful for her appearance. But she passed over them, her eyes firmly on their foe.", ,3 / 3,"Rarity:
Mythic Rare",Alara Reborn,128,Chris Rahn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180605&type=card,3299.0,2.89,2.88,11.32,12.25
795,795,Jhessian Zombies,"['4', 'Blue', 'Black']",6,Creature — Zombie,Fear (This creature can't be blocked except by artifact creatures and/or black creatures.), , , ,2 / 4,"Rarity:
Common",Alara Reborn,22,Ash Wood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=144286&type=card,3300.0,0.25,0.15,0.43,0.25
796,796,Jund Hackblade,"['Black or Green', 'Red']",2,Creature — Goblin Berserker,"As long as you control another multicolored permanent, Jund Hackblade gets +1/+1 and has haste.", ,The knights were halfway through their precombat rites before they realized the foul brute meant to start without them., ,2 / 1,"Rarity:
Common",Alara Reborn,138,Dan Dos Santos,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=188973&type=card,3301.0,0.31,0.22,0.41,0.23
797,797,Jund Sojourners,"['Black', 'Red', 'Green']",3,Creature — Viashino Shaman,"When you cycle Jund Sojourners or it dies, you may have it deal 1 damage to any target.", , , ,3 / 2,"Rarity:
Common",Alara Reborn,116,John Avon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=188966&type=card,3302.0,0.20,0.07,0.31,0.2
798,798,"Karrthus, Tyrant of Jund","['4', 'Black', 'Red', 'Green']",7,Legendary Creature — Dragon,"Flying, haste", , , ,7 / 7,"Rarity:
Mythic Rare",Alara Reborn,117,Dave Kendall,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180587&type=card,3303.0,5.88,5.5,38.0,40.58
799,799,Kathari Bomber,"['1', 'Black', 'Red']",3,Creature — Bird Shaman,Flying, , , ,2 / 2,"Rarity:
Common",Alara Reborn,41,Carl Critchlow,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179602&type=card,3304.0,0.23,0.08,0.31,0.31
800,800,Kathari Remnant,"['2', 'Blue', 'Black']",4,Creature — Bird Skeleton,Flying, , , ,0 / 1,"Rarity:
Uncommon",Alara Reborn,23,Anthony S. Waters,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=185060&type=card,3305.0,0.25,0.13,0.45,0.27
801,801,Knight of New Alara,"['2', 'Green', 'White']",4,Creature — Human Knight,Each other multicolored creature you control gets +1/+1 for each of its colors., ,"""I embrace all of Alara, Grixis as much as Bant. Let my former home call me traitor. I do this not for accolades, but because it is right.""", ,2 / 2,"Rarity:
Rare",Alara Reborn,70,Chris Rahn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189642&type=card,3306.0,0.99,0.96,2.18,1.91
802,802,Knotvine Paladin,"['Green', 'White']",2,Creature — Human Knight,"Whenever Knotvine Paladin attacks, it gets +1/+1 until end of turn for each untapped creature you control.", ,"""He is part of a new breed of guardian, one who embraces the best of both his world and ours.""", ,2 / 2,"Rarity:
Rare",Alara Reborn,71,Matt Stewart,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180624&type=card,3307.0,0.49,0.25,1.15,1.08
803,803,Lavalanche,"['Variable Colorless', 'Black', 'Red', 'Green']",3,Sorcery,Lavalanche deals X damage to target player or planeswalker and each creature that player or that planeswalker's controller controls., ,Alara's burning blood cannot be contained by mere earth and stone., , ,"Rarity:
Rare",Alara Reborn,118,Steve Argyle,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180612&type=card,3308.0,0.47,0.26,1.73,1.56
804,804,Leonin Armorguard,"['2', 'Green', 'White']",4,Creature — Cat Soldier,"When Leonin Armorguard enters the battlefield, creatures you control get +1/+1 until end of turn.", ,Well suited are the nacatl to a coat of steel and forge-tempered claws., ,3 / 3,"Rarity:
Common",Alara Reborn,72,Steven Belledin,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180606&type=card,3309.0,0.23,0.14,0.36,0.25
805,805,Lich Lord of Unx,"['1', 'Blue', 'Black']",3,Creature — Zombie Wizard,", : Create a 1/1 blue and black Zombie Wizard creature token.", , , ,2 / 2,"Rarity:
Rare",Alara Reborn,24,Dave Allsop,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179555&type=card,3310.0,14.39,14.42,18.98,14.5
806,806,Lightning Reaver,"['3', 'Black', 'Red']",5,Creature — Zombie Beast,Haste; fear (This creature can't be blocked except by artifact creatures and/or black creatures.), , , ,3 / 3,"Rarity:
Rare",Alara Reborn,42,Cyril Van Der Haegen,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180617&type=card,3311.0,0.88,0.93,1.99,1.78
807,807,Lord of Extinction,"['3', 'Black', 'Green']",5,Creature — Elemental,Lord of Extinction's power and toughness are each equal to the number of cards in all graveyards., ,The forlorn cries of the dead combine to make its laugh., ,* / *,"Rarity:
Mythic Rare",Alara Reborn,91,Izzy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=177922&type=card,3313.0,9.60,9.49,14.0,9.8
808,808,Lorescale Coatl,"['1', 'Green', 'Blue']",3,Creature — Snake,"Whenever you draw a card, put a +1/+1 counter on Lorescale Coatl.", ,"""The enlightenment I never found in etherium I have found traced in the coatl's scales.""", ,2 / 2,"Rarity:
Uncommon",Alara Reborn,101,Greg Staples,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179633&type=card,3314.0,0.30,0.15,0.97,1.01
809,809,Madrush Cyclops,"['1', 'Black', 'Red', 'Green']",4,Creature — Cyclops Warrior,Creatures you control have haste., ,Death comes in the blink of an eye., ,3 / 4,"Rarity:
Rare",Alara Reborn,119,Wayne Reynolds,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180625&type=card,3315.0,0.42,0.27,0.85,0.65
810,810,Maelstrom Nexus,"['White', 'Blue', 'Black', 'Red', 'Green']",5,Enchantment,"The first spell you cast each turn has cascade. (When you cast your first spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)", , , , ,"Rarity:
Mythic Rare",Alara Reborn,130,Steven Belledin,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179540&type=card,3316.0,3.70,2.94,19.99,24.16
811,811,Maelstrom Pulse,"['1', 'Black', 'Green']",3,Sorcery,Destroy target nonland permanent and all other permanents with the same name as that permanent., ,"During the collision of the shards, entire ways of life disappeared without a trace.", , ,"Rarity:
Rare",Alara Reborn,92,Anthony Francisco,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180613&type=card,3317.0,3.00,2.7,10.2,8.72
812,812,Mage Slayer,"['1', 'Red', 'Green']",3,Artifact — Equipment,"Whenever equipped creature attacks, it deals damage equal to its power to the player or planeswalker it's attacking.", ,"""When the wielder is strong enough, any sword will do.""", , ,"Rarity:
Uncommon",Alara Reborn,57,Lars Grant-West,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179567&type=card,3318.0,4.16,4.47,15.09,14.73
813,813,Magefire Wings,"['Blue', 'Red']",2,Enchantment — Aura,Enchant creature, ,"Giving a thing wings does not take away its fear of flight—or its fear of fire, for that matter.", , ,"Rarity:
Common",Alara Reborn,88,Zoltan Boros & Gabor Szikszai,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179591&type=card,3319.0,0.23,0.09,0.32,0.14
814,814,Marisi's Twinclaws,"['2', 'Red or White', 'Green']",4,Creature — Cat Warrior,Double strike, ,"""Looks like we're completely outnumbered.""", ,2 / 4,"Rarity:
Uncommon",Alara Reborn,140,Izzy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179585&type=card,3320.0,0.25,0.22,0.45,0.31
815,815,Marrow Chomper,"['3', 'Black', 'Green']",5,Creature — Zombie Lizard,"Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)", , , ,3 / 3,"Rarity:
Uncommon",Alara Reborn,93,Lars Grant-West,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=183014&type=card,3321.0,0.26,0.19,0.45,0.4
816,816,Mask of Riddles,"['Blue', 'Black']",2,Artifact — Equipment,Equipped creature has fear. (It can't be blocked except by artifact creatures and/or black creatures.), , , , ,"Rarity:
Uncommon",Alara Reborn,25,Matt Cavotta,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179584&type=card,3322.0,0.48,0.43,1.31,1.33
817,817,Mayael's Aria,"['Red', 'Green', 'White']",3,Enchantment,"At the beginning of your upkeep, put a +1/+1 counter on each creature you control if you control a creature with power 5 or greater. Then you gain 10 life if you control a creature with power 10 or greater. Then you win the game if you control a creature with power 20 or greater.", , , , ,"Rarity:
Rare",Alara Reborn,121,Steve Argyle,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180620&type=card,3323.0,8.11,10.24,12.91,12.67
818,818,Meddling Mage,"['White', 'Blue']",2,Creature — Human Wizard,"As Meddling Mage enters the battlefield, choose a nonland card name.", ,"""This violent wasteland is an indictment of its people. These cowards lack the will to oppose disorder.""", ,2 / 2,"Rarity:
Rare",Alara Reborn,8,Todd Lockwood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179547&type=card,3324.0,3.99,2.41,9.88,8.08
819,819,Messenger Falcons,"['2', 'Green or Blue', 'White']",4,Creature — Bird,Flying, ,So many aven had died scouting the distant fronts that the knight-captains recruited Nayan falcons as couriers., ,2 / 2,"Rarity:
Uncommon",Alara Reborn,145,David Palumbo,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189644&type=card,3325.0,0.25,0.17,0.43,0.29
820,820,Mind Funeral,"['1', 'Blue', 'Black']",3,Sorcery,Target opponent reveals cards from the top of their library until four land cards are revealed. That player puts all cards revealed this way into their graveyard., ,"""The soul is only as eternal as I say it is.""", , ,"Rarity:
Uncommon",Alara Reborn,26,rk post,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179599&type=card,3326.0,2.72,2.24,4.26,4.45
821,821,Mistvein Borderpost,"['1', 'Blue', 'Black']",3,Artifact,You may pay and return a basic land you control to its owner's hand rather than pay this spell's mana cost., , , , ,"Rarity:
Common",Alara Reborn,27,Pete Venters,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=161276&type=card,3327.0,0.32,0.2,0.99,1.37
822,822,Monstrous Carabid,"['3', 'Black', 'Red']",5,Creature — Insect,Monstrous Carabid attacks each combat if able., ,What happens when a plane of predators collides with four planes of prey?, ,4 / 4,"Rarity:
Common",Alara Reborn,43,Pete Venters,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=185051&type=card,3328.0,0.37,0.28,1.07,1.05
823,823,Morbid Bloom,"['4', 'Black', 'Green']",6,Sorcery,"Exile target creature card from a graveyard, then create X 1/1 green Saproling creature tokens, where X is the exiled card's toughness.", ,"""From the damned I make my garden.""", , ,"Rarity:
Uncommon",Alara Reborn,94,Trevor Claxton,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179614&type=card,3329.0,0.31,0.24,0.47,0.4
824,824,Mycoid Shepherd,"['1', 'Green', 'Green', 'White']",4,Creature — Fungus,"Whenever Mycoid Shepherd or another creature you control with power 5 or greater dies, you may gain 5 life.", ,"As pure mana flooded across the shards, it brought a sense of unity even to Jund's vicious food chain.", ,5 / 4,"Rarity:
Rare",Alara Reborn,73,Trevor Claxton,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179548&type=card,3330.0,0.45,0.3,0.92,0.72
825,825,Naya Hushblade,"['Red or White', 'Green']",2,Creature — Elf Rogue,"As long as you control another multicolored permanent, Naya Hushblade gets +1/+1 and has shroud. (It can't be the target of spells or abilities.)", , , ,2 / 1,"Rarity:
Common",Alara Reborn,141,Jason Chan,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=188969&type=card,3331.0,0.30,0.21,0.77,0.9
826,826,Naya Sojourners,"['2', 'Red', 'Green', 'White']",5,Creature — Elf Shaman,"When you cycle Naya Sojourners or it dies, you may put a +1/+1 counter on target creature.", ,The elves had entered a land like an open grave—an act of fortitude or folly?, ,5 / 3,"Rarity:
Common",Alara Reborn,122,John Avon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=188970&type=card,3332.0,0.24,0.11,0.3,0.12
827,827,Necromancer's Covenant,"['3', 'White', 'Black', 'Black']",6,Enchantment,"When Necromancer's Covenant enters the battlefield, exile all creature cards from target player's graveyard, then create a 2/2 black Zombie creature token for each card exiled this way.", , , , ,"Rarity:
Rare",Alara Reborn,82,Thomas M. Baxa,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=183011&type=card,3333.0,1.49,1.41,4.19,6.22
828,828,Nemesis of Reason,"['3', 'Blue', 'Black']",5,Creature — Leviathan Horror,"Whenever Nemesis of Reason attacks, defending player mills ten cards.", ,Words describing it fail. Pages relating it shrivel. Tales recounting it end., ,3 / 7,"Rarity:
Rare",Alara Reborn,28,Mark Tedin,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=188962&type=card,3334.0,4.00,3.66,12.0,12.5
829,829,Nulltread Gargantuan,"['1', 'Green', 'Blue']",3,Creature — Beast,"When Nulltread Gargantuan enters the battlefield, put a creature you control on top of its owner's library.", ,"It crushes all underfoot, yet leaves no trace of its passage—no trampled debris, no flattened souls, not even a hoofprint.", ,5 / 6,"Rarity:
Uncommon",Alara Reborn,102,Anthony Francisco,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179580&type=card,3335.0,0.26,0.17,0.5,0.22
830,830,Offering to Asha,"['2', 'White', 'Blue']",4,Instant,Counter target spell unless its controller pays . You gain 4 life., ,"""His body belongs to Bant now. His soul? I honestly don't know. I expect it belongs to the angels.""", , ,"Rarity:
Common",Alara Reborn,9,Daarken,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=183007&type=card,3336.0,0.23,0.09,0.33,0.27
831,831,Pale Recluse,"['4', 'Green', 'White']",6,Creature — Spider,Reach (This creature can block creatures with flying.), , , ,4 / 5,"Rarity:
Common",Alara Reborn,74,Cyril Van Der Haegen,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=144249&type=card,3337.0,0.24,0.11,0.5,0.34
832,832,Predatory Advantage,"['3', 'Red', 'Green']",5,Enchantment,"At the beginning of each opponent's end step, if that player didn't cast a creature spell this turn, create a 2/2 green Lizard creature token.", ,Those who forget their past are doomed to be eaten by it., , ,"Rarity:
Rare",Alara Reborn,58,Raymond Swanland,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=180602&type=card,3338.0,0.47,0.29,0.82,0.5
833,833,Putrid Leech,"['Black', 'Green']",2,Creature — Zombie Leech,Pay 2 life: Putrid Leech gets +2/+2 until end of turn. Activate only once each turn., ,It reacted to Naya's overabundant food supply by growing additional mouths., ,2 / 2,"Rarity:
Common",Alara Reborn,95,Dave Allsop,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179612&type=card,3339.0,0.25,0.15,0.65,0.49
