,card name,edition,rarity,converted mana cost,colourless mana,coloured mana,main type,sub type,power,toughness,abilities,average price in $,market price in $,foil price in $,img url
10989,Tel-Jilad Outrider,Darksteel ,Common,4,['3', 'Green'],Creature , Elf Warrior , Elf Warrior (3,1),Protection from artifacts,0.26,0.17,0.54,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=46002&type=card
10990,Tel-Jilad Wolf,Darksteel ,Common,3,['2', 'Green'],Creature , Wolf , Wolf (2,2),"Whenever Tel-Jilad Wolf becomes blocked by an artifact creature, Tel-Jilad Wolf gets +3/+3 until end of turn.",0.22,0.08,0.26,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=46008&type=card
24959,Telekinesis,Legends ,Rare,2,['Blue', 'Blue'],Instant,,,,Tap target creature. Prevent all combat damage that would be dealt by that creature this turn. It doesn't untap during its controller's next two untap steps.,92.90,88.96,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=1505&type=card
23378,Telekinetic Bonds,Judgment ,Rare,5,['2'," 'Blue', 'Blue', 'Blue']",Enchantment,,,,"Whenever a player discards a card, you may pay . If you do, you may tap or untap target permanent.",0.35,0.31,1.33,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5589&type=card
9040,Telemin Performance,Conflux ,Rare,5,['3'," 'Blue', 'Blue']",Sorcery,,,,"Target opponent reveals cards from the top of their library until they reveal a creature card. That player puts all noncreature cards revealed this way into their graveyard, then you put the creature card onto the battlefield under your control.",1.63,1.63,3.37,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189085&type=card
14919,Telepathy,Eighth Edition ,Uncommon,1,['Blue'],,Enchantment,,,,Your opponents play with their hands revealed.,7.00,6.40,59.96,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=45256&type=card
3327,Teller of Tales,Champions of Kamigawa ,Common,5,['3'," 'Blue', 'Blue']",Creature , Spirit , Spirit (3,3),"Flying
Whenever you cast a Spirit or Arcane spell, you may tap or untap target creature.",2.67,2.89,24.99,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=75285&type=card
856,"Temmet, Vizier of Naktamun",Amonkhet ,Rare,2,['White', 'Blue'],Legendary Creature , Human Cleric , Human Cleric (2,2),"At the beginning of combat on your turn, target creature token you control gets +1/+1 until end of turn and can't be blocked this turn.
Embalm (, Exile this card from your graveyard: Create a token that's a copy of it, except it's a white Zombie Human Cleric with no mana cost. Embalm only as a sorcery.)",0.43,0.52,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=426909&type=card
11728,Tempered Steel,Double Masters ,Rare,3,['1'," 'White', 'White']",Enchantment,,,,Artifact creatures you control get +2/+2.,1.25,0.79,2.23,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489707&type=card
10603,Tempered Veteran,Core Set 2021 ,Uncommon,2,['1', 'White'],Creature , Human Knight , Human Knight (1,2),", : Put a +1/+1 counter on target creature with a +1/+1 counter on it.
, : Put a +1/+1 counter on target creature.",0.49,0.18,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485364&type=card
23041,Tempest Caller,Ixalan ,Uncommon,4,['2'," 'Blue', 'Blue']",Creature , Merfolk Wizard , Merfolk Wizard (2,3),"When Tempest Caller enters the battlefield, tap all creatures target opponent controls.",0.39,0.19,0.70,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=435239&type=card
11421,Tempest Djinn,Dominaria ,Rare,3,['Blue'," 'Blue', 'Blue']",Creature , Djinn , Djinn (0,4),"Flying
Tempest Djinn gets +1/+0 for each basic Island you control.",0.70,0.40,1.47,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442956&type=card
13161,Temple Acolyte,Duel Decks: Elspeth vs. Tezzeret ,Common,2,['1', 'White'],Creature , Human Cleric , Human Cleric (1,3),"When Temple Acolyte enters the battlefield, you gain 3 life.",0.24,0.15,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222760&type=card
19336,Temple Garden,Guilds of Ravnica ,Rare,0,['White'],,Land , Forest Plains, Forest Plains,,"(: Add or .)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",11.87,11.36,16.98,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=453008&type=card
3045,Temple of Enlightenment,Born of the Gods ,Rare,0,['Green', 'Green'],Land,,,,"Temple of Enlightenment enters the battlefield tapped.
When Temple of Enlightenment enters the battlefield, scry 1.
: Add or .",0.20,0.07,0.27,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378535&type=card
3046,Temple of Malice,Born of the Gods ,Rare,0,['Green', 'Green'],Land,,,,"Temple of Malice enters the battlefield tapped.
When Temple of Malice enters the battlefield, scry 1.
: Add or .",0.75,1.35,1.91,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378536&type=card
3047,Temple of Plenty,Born of the Gods ,Rare,0,['Green', 'Green'],Land,,,,"Temple of Plenty enters the battlefield tapped.
When Temple of Plenty enters the battlefield, scry 1.
: Add or .",1.25,1.21,1.55,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378537&type=card
14920,Temporal Adept,Eighth Edition ,Rare,3,['1'," 'Blue', 'Blue']",Creature , Human Wizard , Human Wizard (1,1),", : Return target permanent to its owner's hand.",0.50,0.44,1.95,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=45266&type=card
22688,Temporal Distortion,Invasion ,Rare,5,['3'," 'Blue', 'Blue']",Enchantment,,,,"Whenever a creature or land becomes tapped, put an hourglass counter on it.
Each permanent with an hourglass counter on it doesn't untap during its controller's untap step.
At the beginning of each player's upkeep, remove all hourglass counters from permanents that player controls.",0.44,0.28,6.50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=23212&type=card
13973,Temporal Fissure,Duel Decks: Mind vs. Might ,Common,5,['4', 'Blue'],Sorcery,,,,"Return target permanent to its owner's hand.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",0.67,0.37,1.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=426584&type=card
11422,Temporal Machinations,Dominaria ,Common,3,['2', 'Blue'],Sorcery,,,,"Return target creature to its owner's hand. If you control an artifact, draw a card.",0.24,0.12,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445849&type=card
1625,Temporal Mastery,Avacyn Restored ,Mythic,7,['5'," 'Blue', 'Blue']",Sorcery,,,,"Take an extra turn after this one. Exile Temporal Mastery.
Miracle (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",10.04,9.07,29.51,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=240133&type=card
1107,Temporal Spring,Apocalypse ,Common,3,['1'," 'Green', 'Blue']",Sorcery,,,,Put target permanent on top of its owner's library.,0.22,0.12,0.44,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=25832&type=card
16212,Temporal Trespass,Fate Reforged ,Mythic,11,['8'," 'Blue', 'Blue', 'Blue']",Sorcery,,,,"Delve (Each card you exile from your graveyard while casting this spell pays for .)
Take an extra turn after this one. Exile Temporal Trespass.",0.20,0.08,0.39,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391939&type=card
13876,Temporary Insanity,Duel Decks: Knights vs. Dragons ,Uncommon,4,['3', 'Red'],Instant,,,,Untap target creature with power less than the number of cards in your graveyard and gain control of it until end of turn. That creature gains haste until end of turn.,0.25,0.21,0.50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=243490&type=card
4231,Tempt with Immortality,Commander 2013 Edition ,Rare,5,['4', 'Black'],Sorcery,,,,"Tempting offer — Return a creature card from your graveyard to the battlefield. Each opponent may return a creature card from their graveyard to the battlefield. For each opponent who does, return a creature card from your graveyard to the battlefield.",0.35,0.19,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=376544&type=card
4232,Tempt with Reflections,Commander 2013 Edition ,Rare,4,['3', 'Blue'],Sorcery,,,,"Tempting offer — Choose target creature you control. Create a token that's a copy of that creature. Each opponent may create a token that's a copy of that creature. For each opponent who does, create a token that's a copy of that creature.",0.79,0.75,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=376545&type=card
4233,Tempt with Vengeance,Commander 2013 Edition ,Rare,1,['Variable Colorless', 'Red'],Sorcery,,,,"Tempting offer — Create X 1/1 red Elemental creature tokens with haste. Each opponent may create X 1/1 red Elemental creature tokens with haste. For each opponent who does, create X 1/1 red Elemental creature tokens with haste.",5.00,6.79,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=376546&type=card
7595,Tempting Contract,Commander 2021 ,Rare,4,['4'],,Artifact,,,,"At the beginning of your upkeep, each opponent may create a Treasure token. For each opponent who does, you create a Treasure token.",2.15,1.24,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=518474&type=card
23787,Tempting Witch,Jumpstart ,Uncommon,3,['2', 'Black'],Creature , Human Warlock , Human Warlock (1,3),"When Tempting Witch enters the battlefield, create a Food token. (It's an artifact with "", , Sacrifice this artifact: You gain 3 life."")
, , Sacrifice a Food: Target player loses 3 life.",0.19,0.03,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489289&type=card
24672,Temur Ascendancy,Khans of Tarkir ,Rare,3,['Green'," 'Blue', 'Red']",Enchantment,,,,"Creatures you control have haste.
Whenever a creature with power 4 or greater enters the battlefield under your control, you may draw a card.",1.26,0.88,3.27,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386692&type=card
24673,Temur Banner,Khans of Tarkir ,Common,3,['3'],,Artifact,,,,": Add , , or .
, , Sacrifice Temur Banner: Draw a card.",0.20,0.12,0.32,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386693&type=card
24674,Temur Charger,Khans of Tarkir ,Uncommon,2,['1', 'Green'],Creature , Horse , Horse (3,1),"Morph—Reveal a green card in your hand. (You may cast this card face down as a 2/2 creature for . Turn it face up any time for its morph cost.)
When Temur Charger is turned face up, target creature gains trample until end of turn.",0.25,0.09,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386694&type=card
16214,Temur Runemark,Fate Reforged ,Common,3,['2', 'Green'],Enchantment , Aura, Aura,,"Enchant creature
Enchanted creature gets +2/+2.
Enchanted creature has trample as long as you control a blue or red permanent.",0.39,0.22,4.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391941&type=card
16216,Temur War Shaman,Fate Reforged ,Rare,6,['4'," 'Green', 'Green']",Creature , Human Shaman , Human Shaman (4,5),"When Temur War Shaman enters the battlefield, manifest the top card of your library. (Put that card onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.)
Whenever a permanent you control is turned face up, if it's a creature, you may have it fight target creature you don't control.",3.65,3.63,0.63,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391943&type=card
2575,Tenacious Dead,Battlebond ,Uncommon,1,['Black'],,Creature , Skeleton Warrior , Skeleton Warrior (1,1),"When Tenacious Dead dies, you may pay . If you do, return it to the battlefield tapped under its owner's control.",0.25,0.12,0.41,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446131&type=card
20314,Tenacious Hunter,Hour of Devastation ,Uncommon,4,['2'," 'Green', 'Green']",Creature , Crocodile , Crocodile (4,4),"As long as a creature has a -1/-1 counter on it, Tenacious Hunter has vigilance and deathtouch.",0.25,0.06,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=430825&type=card
2876,Tendo Ice Bridge,Betrayers of Kamigawa ,Rare,0,['Blue'],,Land,,,,"Tendo Ice Bridge enters the battlefield with a charge counter on it.
: Add .
, Remove a charge counter from Tendo Ice Bridge: Add one mana of any color.",0.24,0.10,0.54,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74487&type=card
6133,"Teneb, the Harvester",Commander 2017 ,Rare,6,['3'," 'White', 'Black', 'Green']",Legendary Creature , Dragon , Dragon (6,6),"Flying
Whenever Teneb, the Harvester deals combat damage to a player, you may pay . If you do, put target creature card from a graveyard onto the battlefield under your control.",1.54,2.19,17.73,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=433130&type=card
22052,Tentative Connection,Ikoria: Lair of Behemoths ,Common,4,['3', 'Red'],Sorcery,,,,"This spell costs less to cast if you control a creature with menace.
Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.",0.18,0.03,0.31,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479658&type=card
19337,Tenth District Guard,Guilds of Ravnica ,Common,2,['1', 'White'],Creature , Human Soldier , Human Soldier (2,2),"When Tenth District Guard enters the battlefield, target creature gets +0/+1 until end of turn.",11.87,11.36,16.98,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=452779&type=card
3328,"Tenza, Godo's Maul",Champions of Kamigawa ,Uncommon,3,['3'],,Legendary Artifact , Equipment, Equipment,,"Equipped creature gets +1/+1. As long as it's legendary, it gets an additional +2/+2. As long as it's red, it has trample.
Equip (: Attach to target creature you control. Equip only as a sorcery.)",1.81,1.83,7.49,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=79231&type=card
3329,Terashi's Cry,Champions of Kamigawa ,Common,4,['3', 'White'],Sorcery , Arcane, Arcane,,Tap up to three target creatures.,0.20,0.08,0.31,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=80285&type=card
2877,Terashi's Grasp,Betrayers of Kamigawa ,Common,3,['2', 'White'],Sorcery , Arcane, Arcane,,Destroy target artifact or enchantment. You gain life equal to its mana value.,3.03,4.28,11.36,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74585&type=card
2878,Terashi's Verdict,Betrayers of Kamigawa ,Uncommon,2,['1', 'White'],Instant , Arcane, Arcane,,Destroy target attacking creature with power 3 or less.,0.22,0.14,0.39,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74481&type=card
24356,Tergrid's Lantern,Kaldheim ,Rare,4,['3', 'Black'],Legendary Artifact,,,,": Target player loses 3 life unless they sacrifice a nonland permanent or discard a card.
: Untap Tergrid's Lantern.",0.22,0.08,0.38,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503722&type=card
24357,Tergrid's Shadow,Kaldheim ,Uncommon,5,['3'," 'Black', 'Black']",Instant,,,,"Each player sacrifices two creatures.
Foretell (During your turn, you may pay and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)",0.24,0.03,0.38,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503723&type=card
